"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 17 12:44:52 GMT 2023","Mon Jul 17 12:44:55 GMT 2023","3144","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Mon Jul 17 12:45:05 GMT 2023","Mon Jul 17 12:45:08 GMT 2023","3686","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testFacebookIconNavigatesToFacebookWeb","testFacebookIconNavigatesToFacebookWeb",""
"passed","Mon Jul 17 12:44:56 GMT 2023","Mon Jul 17 12:44:59 GMT 2023","3581","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Mon Jul 17 12:52:22 GMT 2023","Mon Jul 17 12:52:28 GMT 2023","5990","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testLocalizationGoToCorrespondingLanguage","testLocalizationGoToCorrespondingLanguage",""
"passed","Mon Jul 17 12:54:59 GMT 2023","Mon Jul 17 12:55:05 GMT 2023","5961","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testHoverTextsRelatedSearch_WebPage","testHoverTextsRelatedSearch_WebPage",""
"passed","Mon Jul 17 12:47:42 GMT 2023","Mon Jul 17 12:47:46 GMT 2023","3803","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Mon Jul 17 12:53:54 GMT 2023","Mon Jul 17 12:54:01 GMT 2023","6554","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testCancelFilter_WebPage","testCancelFilter_WebPage",""
"passed","Mon Jul 17 12:44:46 GMT 2023","Mon Jul 17 12:44:49 GMT 2023","3005","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Mon Jul 17 12:45:52 GMT 2023","Mon Jul 17 12:46:00 GMT 2023","7282","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testHoverFooterMenuLinks","testHoverFooterMenuLinks",""
"passed","Mon Jul 17 12:52:25 GMT 2023","Mon Jul 17 12:52:28 GMT 2023","3604","Parallel Test Suite","Static pages tests","tests.footer.PrivacyPolicyTest","tests.footer.PrivacyPolicyTest","testH2TextsPrivacyPolicyPage","testH2TextsPrivacyPolicyPage",""
"passed","Mon Jul 17 12:51:45 GMT 2023","Mon Jul 17 12:51:49 GMT 2023","3814","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testH2FontSizesMakeDefaultSearchPage","testH2FontSizesMakeDefaultSearchPage",""
"passed","Mon Jul 17 12:45:45 GMT 2023","Mon Jul 17 12:45:49 GMT 2023","3606","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testHamburgerMenuIsAvailableAndHasOptions_TopMenu","testHamburgerMenuIsAvailableAndHasOptions_TopMenu",""
"passed","Mon Jul 17 12:46:44 GMT 2023","Mon Jul 17 12:46:47 GMT 2023","3544","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testClickableAndVisibleInstallGoogleBlock","testClickableAndVisibleInstallGoogleBlock",""
"passed","Mon Jul 17 12:46:16 GMT 2023","Mon Jul 17 12:46:19 GMT 2023","3721","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"passed","Mon Jul 17 12:57:15 GMT 2023","Mon Jul 17 12:57:27 GMT 2023","11625","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testChangeLanguageInFavorite_ImagePage","testChangeLanguageInFavorite_ImagePage",""
"passed","Mon Jul 17 12:46:14 GMT 2023","Mon Jul 17 12:46:17 GMT 2023","2783","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testStorePanelExistsAndHasIcons","testStorePanelExistsAndHasIcons",""
"passed","Mon Jul 17 12:51:37 GMT 2023","Mon Jul 17 12:51:41 GMT 2023","3761","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testAllIconsExistToMakeDefaultSearchPage","testAllIconsExistToMakeDefaultSearchPage",""
"passed","Mon Jul 17 12:49:20 GMT 2023","Mon Jul 17 12:49:25 GMT 2023","4943","Parallel Test Suite","Static pages tests","tests.footer.OurDatacenterTest","tests.footer.OurDatacenterTest","testOurDatacenterLinksNavigateToCorrespondingPages","testOurDatacenterLinksNavigateToCorrespondingPages",""
"passed","Mon Jul 17 12:50:40 GMT 2023","Mon Jul 17 12:50:44 GMT 2023","3828","Parallel Test Suite","Static pages tests","tests.footer.SetAsStartTest","tests.footer.SetAsStartTest","testAllIconsExistToSetAsStartPage","testAllIconsExistToSetAsStartPage",""
"passed","Mon Jul 17 12:46:35 GMT 2023","Mon Jul 17 12:46:39 GMT 2023","3903","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"passed","Mon Jul 17 12:50:02 GMT 2023","Mon Jul 17 12:50:08 GMT 2023","5481","Parallel Test Suite","Static pages tests","tests.header.VpnInstructionsTest","tests.header.VpnInstructionsTest","testVpnLogoNavigatesToBaseURL","testVpnLogoNavigatesToBaseURL",""
"passed","Mon Jul 17 12:49:35 GMT 2023","Mon Jul 17 12:49:38 GMT 2023","3351","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testExtensionsIconsExist","testExtensionsIconsExist",""
"passed","Mon Jul 17 12:57:48 GMT 2023","Mon Jul 17 12:57:54 GMT 2023","5852","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testUsingFilter_WebPage","testUsingFilter_WebPage",""
"passed","Mon Jul 17 12:53:17 GMT 2023","Mon Jul 17 12:53:32 GMT 2023","14792","Parallel Test Suite","Static pages tests","tests.SubscriptionsTest","tests.SubscriptionsTest","testBuySubscriptionPlatinum","testBuySubscriptionPlatinum",""
"passed","Mon Jul 17 12:56:24 GMT 2023","Mon Jul 17 12:56:36 GMT 2023","12684","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testAddImageInFavorite_ImagePage","testAddImageInFavorite_ImagePage",""
"passed","Mon Jul 17 12:46:40 GMT 2023","Mon Jul 17 12:46:44 GMT 2023","3638","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAnswersTextsMainPage","testAnswersTextsMainPage",""
"passed","Mon Jul 17 12:51:44 GMT 2023","Mon Jul 17 12:51:48 GMT 2023","4186","Parallel Test Suite","Static pages tests","tests.footer.DonationTest","tests.footer.DonationTest","testDonationLinksNavigateToCorrespondingPages","testDonationLinksNavigateToCorrespondingPages",""
"passed","Mon Jul 17 12:44:09 GMT 2023","Mon Jul 17 12:44:12 GMT 2023","3039","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testBlockOurServicesTexts","testBlockOurServicesTexts",""
"passed","Mon Jul 17 12:46:08 GMT 2023","Mon Jul 17 12:46:11 GMT 2023","3793","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"passed","Mon Jul 17 12:46:56 GMT 2023","Mon Jul 17 12:47:02 GMT 2023","5740","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testHomePageBannerClickableAndRedirectToCorrespondingPage","testHomePageBannerClickableAndRedirectToCorrespondingPage",""
"passed","Mon Jul 17 12:54:15 GMT 2023","Mon Jul 17 12:54:25 GMT 2023","9934","Parallel Test Suite","Search pages test","tests.header.NewsTest","tests.header.NewsTest","testOpenNewsPost_NewsPage","testOpenNewsPost_NewsPage",""
"passed","Mon Jul 17 12:44:37 GMT 2023","Mon Jul 17 12:44:41 GMT 2023","3608","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testExternalMenuLinksNavigateToCorrespondingPages","testExternalMenuLinksNavigateToCorrespondingPages",""
"passed","Mon Jul 17 12:53:08 GMT 2023","Mon Jul 17 12:53:17 GMT 2023","8837","Parallel Test Suite","Static pages tests","tests.SubscriptionsTest","tests.SubscriptionsTest","testCheckSubscriptionEmailStandard","testCheckSubscriptionEmailStandard",""
"passed","Mon Jul 17 12:44:11 GMT 2023","Mon Jul 17 12:44:17 GMT 2023","6269","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterSearchAndGoBack_MainPage","testCharityQueryCounterSearchAndGoBack_MainPage",""
"passed","Mon Jul 17 12:50:10 GMT 2023","Mon Jul 17 12:50:15 GMT 2023","4596","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testVpnLinksNavigateToCorrespondingPages","testVpnLinksNavigateToCorrespondingPages",""
"passed","Mon Jul 17 12:45:56 GMT 2023","Mon Jul 17 12:45:59 GMT 2023","2948","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testHeartIconMessageIsDysplaed_MainPage","testHeartIconMessageIsDysplaed_MainPage",""
"passed","Mon Jul 17 12:46:21 GMT 2023","Mon Jul 17 12:46:25 GMT 2023","3747","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testTeleGardIconNavigatesToTeleGardWeb","testTeleGardIconNavigatesToTeleGardWeb",""
"passed","Mon Jul 17 12:43:53 GMT 2023","Mon Jul 17 12:43:55 GMT 2023","2193","Parallel Test Suite","Static pages tests","tests.SummaryTest","tests.SummaryTest","testOpenVersionTxtAccountPage","testOpenVersionTxtAccountPage",""
"passed","Mon Jul 17 12:52:07 GMT 2023","Mon Jul 17 12:52:11 GMT 2023","3893","Parallel Test Suite","Static pages tests","tests.footer.DonationTest","tests.footer.DonationTest","testLinksColorsDonationPage","testLinksColorsDonationPage",""
"passed","Mon Jul 17 12:52:15 GMT 2023","Mon Jul 17 12:52:21 GMT 2023","6014","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testLocalizationGoToCorrespondingLanguage","testLocalizationGoToCorrespondingLanguage",""
"broken","Mon Jul 17 12:57:57 GMT 2023","Mon Jul 17 12:58:13 GMT 2023","15769","Parallel Test Suite","Search pages test","tests.header.VideoTest","tests.header.VideoTest","testFilterSearch_VideoPage","testFilterSearch_VideoPage",""
"passed","Mon Jul 17 12:50:32 GMT 2023","Mon Jul 17 12:50:37 GMT 2023","4870","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testLinksOfOfEmailPageNavigateToCorrespondingPages_EmailPage","testLinksOfOfEmailPageNavigateToCorrespondingPages_EmailPage",""
"passed","Mon Jul 17 12:51:36 GMT 2023","Mon Jul 17 12:51:39 GMT 2023","3832","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testTextsFontSizesEmailPage","testTextsFontSizesEmailPage",""
"passed","Mon Jul 17 12:48:48 GMT 2023","Mon Jul 17 12:48:53 GMT 2023","4821","Parallel Test Suite","Static pages tests","tests.footer.CharityProjectTest","tests.footer.CharityProjectTest","testCharityProjectLinksNavigateToCorrespondingPages","testCharityProjectLinksNavigateToCorrespondingPages",""
"passed","Mon Jul 17 12:55:27 GMT 2023","Mon Jul 17 12:55:34 GMT 2023","6808","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testPrevButtonInSideView_ImagePage","testPrevButtonInSideView_ImagePage",""
"passed","Mon Jul 17 12:51:41 GMT 2023","Mon Jul 17 12:51:45 GMT 2023","3758","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testAnimationImageAreDysplaed","testAnimationImageAreDysplaed",""
"passed","Mon Jul 17 12:45:43 GMT 2023","Mon Jul 17 12:45:48 GMT 2023","4869","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testFooterSearchMenuLinksAmount","testFooterSearchMenuLinksAmount",""
"passed","Mon Jul 17 12:51:20 GMT 2023","Mon Jul 17 12:51:26 GMT 2023","5945","Parallel Test Suite","Static pages tests","tests.footer.SetAsStartTest","tests.footer.SetAsStartTest","testLocalizationGoToCorrespondingLanguage","testLocalizationGoToCorrespondingLanguage",""
"passed","Mon Jul 17 12:58:59 GMT 2023","Mon Jul 17 12:59:07 GMT 2023","7683","Parallel Test Suite","Search pages test","tests.header.MusicTest","tests.header.MusicTest","testRegionalSearch_MusicPage","testRegionalSearch_MusicPage",""
"passed","Mon Jul 17 12:46:32 GMT 2023","Mon Jul 17 12:46:35 GMT 2023","3259","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"passed","Mon Jul 17 12:57:25 GMT 2023","Mon Jul 17 12:57:30 GMT 2023","5653","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testRelatedSearchCriteria_WebPage","testRelatedSearchCriteria_WebPage",""
"passed","Mon Jul 17 12:56:08 GMT 2023","Mon Jul 17 12:56:15 GMT 2023","6964","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testOpenNewsInTheNewsWidget_WebPage","testOpenNewsInTheNewsWidget_WebPage",""
"passed","Mon Jul 17 12:57:31 GMT 2023","Mon Jul 17 12:57:35 GMT 2023","4699","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testSearchFieldDidYouMeanMessage_webPage","testSearchFieldDidYouMeanMessage_webPage",""
"passed","Mon Jul 17 12:52:28 GMT 2023","Mon Jul 17 12:52:33 GMT 2023","4375","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testMakeDefaultSearchLinksNavigateToCorrespondingPages","testMakeDefaultSearchLinksNavigateToCorrespondingPages",""
"passed","Mon Jul 17 12:52:11 GMT 2023","Mon Jul 17 12:52:16 GMT 2023","4437","Parallel Test Suite","Static pages tests","tests.footer.DonationTest","tests.footer.DonationTest","testPdfLinkCHFDonation","testPdfLinkCHFDonation",""
