"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 26 20:57:20 GMT 2023","Sat Aug 26 20:57:25 GMT 2023","5940","Parallel Test Suite","Search pages test","tests.header.VideoTest","tests.header.VideoTest","testCancelFilterSearch_VideoPage","testCancelFilterSearch_VideoPage",""
"passed","Sat Aug 26 20:45:19 GMT 2023","Sat Aug 26 20:45:23 GMT 2023","4391","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testNavigationAccountPageWhenClickingSingInFromHamburgerMenu","testNavigationAccountPageWhenClickingSingInFromHamburgerMenu",""
"broken","Sat Aug 26 20:55:33 GMT 2023","Sat Aug 26 20:55:49 GMT 2023","15692","Parallel Test Suite","Search pages test","tests.header.WebTest","tests.header.WebTest","testOpenTrackersInPreview_WebPage","testOpenTrackersInPreview_WebPage",""
"passed","Sat Aug 26 20:46:07 GMT 2023","Sat Aug 26 20:46:11 GMT 2023","3630","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Sat Aug 26 20:55:09 GMT 2023","Sat Aug 26 20:55:21 GMT 2023","11764","Parallel Test Suite","Search pages test","tests.header.WebTest","tests.header.WebTest","testOpenNewsInTheNewsWidget_WebPage","testOpenNewsInTheNewsWidget_WebPage",""
"passed","Sat Aug 26 20:49:49 GMT 2023","Sat Aug 26 20:49:55 GMT 2023","5393","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testOrderByButtonsColorsWhenHover_EmailPage","testOrderByButtonsColorsWhenHover_EmailPage",""
"passed","Sat Aug 26 20:57:51 GMT 2023","Sat Aug 26 20:57:57 GMT 2023","5593","Parallel Test Suite","Search pages test","tests.header.WebTest","tests.header.WebTest","testWebResultsEqualsSearchCriteria","testWebResultsEqualsSearchCriteria",""
"passed","Sat Aug 26 20:49:29 GMT 2023","Sat Aug 26 20:49:35 GMT 2023","6008","Parallel Test Suite","Static pages tests","tests.footer.SetAsStartTest","tests.footer.SetAsStartTest","testDragLinkNavigateToCorrespondingPage","testDragLinkNavigateToCorrespondingPage",""
"passed","Sat Aug 26 20:44:42 GMT 2023","Sat Aug 26 20:44:46 GMT 2023","4347","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"passed","Sat Aug 26 20:51:30 GMT 2023","Sat Aug 26 20:51:33 GMT 2023","3684","Parallel Test Suite","Static pages tests","tests.footer.ImprintTest","tests.footer.ImprintTest","testImageSwisscowsIsDysplaed","testImageSwisscowsIsDysplaed",""
"failed","Sat Aug 26 20:58:41 GMT 2023","Sat Aug 26 20:59:00 GMT 2023","18758","Parallel Test Suite","Search pages test","tests.header.VideoTest","tests.header.VideoTest","testScrollToMaxPage_VideoPage","testScrollToMaxPage_VideoPage",""
"passed","Sat Aug 26 21:01:10 GMT 2023","Sat Aug 26 21:01:20 GMT 2023","9982","Parallel Test Suite","Autobahn test","tests.AutobahnTest","tests.AutobahnTest","testBrazilianBotsAndError429Page","testBrazilianBotsAndError429Page",""
"passed","Sat Aug 26 20:59:20 GMT 2023","Sat Aug 26 20:59:26 GMT 2023","5990","Parallel Test Suite","Search pages test","tests.header.VideoTest","tests.header.VideoTest","testSuggestEqualsSearchCriteria_VideoSearch","testSuggestEqualsSearchCriteria_VideoSearch",""
"passed","Sat Aug 26 20:45:01 GMT 2023","Sat Aug 26 20:45:09 GMT 2023","8067","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLoginUserAndAvatarIconIsDysplaed","testLoginUserAndAvatarIconIsDysplaed",""
"passed","Sat Aug 26 20:54:27 GMT 2023","Sat Aug 26 20:54:35 GMT 2023","8557","Parallel Test Suite","Search pages test","tests.header.WebTest","tests.header.WebTest","testNextButtonAndPrevButtonVideoWidget_WebPage","testNextButtonAndPrevButtonVideoWidget_WebPage",""
"passed","Sat Aug 26 20:57:03 GMT 2023","Sat Aug 26 20:57:10 GMT 2023","7191","Parallel Test Suite","Search pages test","tests.header.WebTest","tests.header.WebTest","testProductAdvertising_WebPage","testProductAdvertising_WebPage",""
