"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 12 14:44:00 GMT 2023","Wed Jul 12 14:44:02 GMT 2023","2212","Parallel Test Suite","Static pages tests","tests.SummaryTest","tests.SummaryTest","testOpenVersionTxtAccountPage","testOpenVersionTxtAccountPage",""
"passed","Wed Jul 12 14:44:03 GMT 2023","Wed Jul 12 14:44:03 GMT 2023","598","Parallel Test Suite","Static pages tests","tests.SummaryTest","tests.SummaryTest","testOpenVersionTxtSwisscowsPage","testOpenVersionTxtSwisscowsPage",""
"broken","Wed Jul 12 14:46:28 GMT 2023","Wed Jul 12 14:46:51 GMT 2023","23052","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testHomePageBannerClickableAndRedirectToCorrespondingPage","testHomePageBannerClickableAndRedirectToCorrespondingPage",""
"passed","Wed Jul 12 14:47:27 GMT 2023","Wed Jul 12 14:47:30 GMT 2023","2937","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testPlaceholderIsAvailable_Main","testPlaceholderIsAvailable_Main",""
"passed","Wed Jul 12 14:47:22 GMT 2023","Wed Jul 12 14:47:27 GMT 2023","4523","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testLinkIn4Question","testLinkIn4Question",""
"passed","Wed Jul 12 14:45:07 GMT 2023","Wed Jul 12 14:45:10 GMT 2023","3370","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAnswersTextsMainPage","testAnswersTextsMainPage",""
"passed","Wed Jul 12 14:45:00 GMT 2023","Wed Jul 12 14:45:03 GMT 2023","2702","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAllImagesAndTextsIsDisplayedWhySwisscowsBlock_MainPage","testAllImagesAndTextsIsDisplayedWhySwisscowsBlock_MainPage",""
"passed","Wed Jul 12 14:44:30 GMT 2023","Wed Jul 12 14:44:47 GMT 2023","16345","Parallel Test Suite","Static pages tests","tests.SubscriptionsTest","tests.SubscriptionsTest","testBuySubscriptionPlatinum","testBuySubscriptionPlatinum",""
"passed","Wed Jul 12 14:47:18 GMT 2023","Wed Jul 12 14:47:22 GMT 2023","3513","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testHoverServicesBlockButtons","testHoverServicesBlockButtons",""
"passed","Wed Jul 12 14:47:30 GMT 2023","Wed Jul 12 14:47:33 GMT 2023","3180","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testPopupGoogleInstallIsDysplaed","testPopupGoogleInstallIsDysplaed",""
"passed","Wed Jul 12 14:44:04 GMT 2023","Wed Jul 12 14:44:20 GMT 2023","16746","Parallel Test Suite","Static pages tests","tests.SubscriptionsTest","tests.SubscriptionsTest","testBuySubscriptionEmailStandard","testBuySubscriptionEmailStandard",""
"passed","Wed Jul 12 14:44:47 GMT 2023","Wed Jul 12 14:44:57 GMT 2023","10066","Parallel Test Suite","Static pages tests","tests.SubscriptionsTest","tests.SubscriptionsTest","testUpgradeSubscription","testUpgradeSubscription",""
"passed","Wed Jul 12 14:46:25 GMT 2023","Wed Jul 12 14:46:28 GMT 2023","2705","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testH1textIsCorrect_MainPage","testH1textIsCorrect_MainPage",""
"passed","Wed Jul 12 14:44:57 GMT 2023","Wed Jul 12 14:45:00 GMT 2023","2751","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAdaptiveHomePageHasLogo","testAdaptiveHomePageHasLogo",""
"broken","Wed Jul 12 14:46:02 GMT 2023","Wed Jul 12 14:46:25 GMT 2023","23124","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testCursorInSearchFieldAndSearchIconClickeble","testCursorInSearchFieldAndSearchIconClickeble",""
"broken","Wed Jul 12 14:46:55 GMT 2023","Wed Jul 12 14:47:18 GMT 2023","22989","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testHomePageBannerSwitchingAuto","testHomePageBannerSwitchingAuto",""
"passed","Wed Jul 12 14:45:11 GMT 2023","Wed Jul 12 14:45:14 GMT 2023","3189","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testClickableAndVisibleInstallGoogleBlock","testClickableAndVisibleInstallGoogleBlock",""
"broken","Wed Jul 12 14:46:52 GMT 2023","Wed Jul 12 14:46:55 GMT 2023","2615","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testHomePageBannerSwitching","testHomePageBannerSwitching",""
"passed","Wed Jul 12 14:45:04 GMT 2023","Wed Jul 12 14:45:07 GMT 2023","3247","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAmountLinksInTheFooter","testAmountLinksInTheFooter",""
"passed","Wed Jul 12 14:44:21 GMT 2023","Wed Jul 12 14:44:30 GMT 2023","9464","Parallel Test Suite","Static pages tests","tests.SubscriptionsTest","tests.SubscriptionsTest","testCheckSubscriptionEmailStandard","testCheckSubscriptionEmailStandard",""
