"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 14 09:11:33 GMT 2023","Fri Jul 14 09:11:37 GMT 2023","4097","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"passed","Fri Jul 14 09:17:17 GMT 2023","Fri Jul 14 09:17:21 GMT 2023","4049","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testAnimationImageAreDysplaed","testAnimationImageAreDysplaed",""
"passed","Fri Jul 14 09:10:47 GMT 2023","Fri Jul 14 09:10:51 GMT 2023","4051","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testFooterMenuLinksNavigateToCorrespondingPages","testFooterMenuLinksNavigateToCorrespondingPages",""
"passed","Fri Jul 14 09:21:33 GMT 2023","Fri Jul 14 09:21:40 GMT 2023","6712","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testOpenAnyLinkInWebResult_WebPage","testOpenAnyLinkInWebResult_WebPage",""
"passed","Fri Jul 14 09:16:07 GMT 2023","Fri Jul 14 09:16:12 GMT 2023","5339","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testVpnLinksNavigateToCorrespondingPages","testVpnLinksNavigateToCorrespondingPages",""
"passed","Fri Jul 14 09:09:17 GMT 2023","Fri Jul 14 09:09:22 GMT 2023","4935","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterAfterReloadPage_MainPage","testCharityQueryCounterAfterReloadPage_MainPage",""
"passed","Fri Jul 14 09:09:30 GMT 2023","Fri Jul 14 09:09:34 GMT 2023","4487","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testCopyrightOnFooterSearchPages","testCopyrightOnFooterSearchPages",""
"passed","Fri Jul 14 09:25:40 GMT 2023","Fri Jul 14 09:25:52 GMT 2023","11698","Parallel Test Suite","Search pages test","tests.header.MusicTest","tests.header.MusicTest","testSwitchToPreviousTrack","testSwitchToPreviousTrack",""
"passed","Fri Jul 14 09:16:08 GMT 2023","Fri Jul 14 09:16:14 GMT 2023","5184","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testLinksOfOfEmailPageNavigateToCorrespondingPages_EmailPage","testLinksOfOfEmailPageNavigateToCorrespondingPages_EmailPage",""
"broken","Fri Jul 14 09:24:27 GMT 2023","Fri Jul 14 09:24:33 GMT 2023","6082","Parallel Test Suite","Search pages test","tests.header.VideoTest","tests.header.VideoTest","testScrollToNextPage_VideoPage","testScrollToNextPage_VideoPage",""
"passed","Fri Jul 14 09:19:44 GMT 2023","Fri Jul 14 09:19:52 GMT 2023","7814","Parallel Test Suite","Search pages test","tests.header.NewsTest","tests.header.NewsTest","testNextButtonInPaging_NewsPage","testNextButtonInPaging_NewsPage",""
"passed","Fri Jul 14 09:18:06 GMT 2023","Fri Jul 14 09:18:10 GMT 2023","4488","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testMakeDefaultSearchLinksNavigateToCorrespondingPages","testMakeDefaultSearchLinksNavigateToCorrespondingPages",""
