"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jul 19 11:44:10 GMT 2023","Wed Jul 19 11:44:10 GMT 2023","0","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testAddSeveralImagesInFavorite_ImagePage","testAddSeveralImagesInFavorite_ImagePage",""
"passed","Wed Jul 19 11:42:35 GMT 2023","Wed Jul 19 11:42:43 GMT 2023","7963","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testSelectAnyQueryFromRelatedSearch_ImagePage","testSelectAnyQueryFromRelatedSearch_ImagePage",""
"passed","Wed Jul 19 11:42:43 GMT 2023","Wed Jul 19 11:42:49 GMT 2023","5474","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testSuggestEqualsSearchCriteria_ImageSearch","testSuggestEqualsSearchCriteria_ImageSearch",""
"passed","Wed Jul 19 11:41:47 GMT 2023","Wed Jul 19 11:41:55 GMT 2023","8820","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testNextButtonAndPrevButtonAdvertising_ImagePage","testNextButtonAndPrevButtonAdvertising_ImagePage",""
"passed","Wed Jul 19 11:41:23 GMT 2023","Wed Jul 19 11:41:30 GMT 2023","7306","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testCloseButtonInSideView_ImagePage","testCloseButtonInSideView_ImagePage",""
"passed","Wed Jul 19 11:42:09 GMT 2023","Wed Jul 19 11:42:14 GMT 2023","4975","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testRegionalSearch_ImagePage","testRegionalSearch_ImagePage",""
"skipped","Wed Jul 19 11:44:10 GMT 2023","Wed Jul 19 11:44:10 GMT 2023","0","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testDeleteImageFromFavorite_ImagePage_ImagePage","testDeleteImageFromFavorite_ImagePage_ImagePage",""
"passed","Wed Jul 19 11:42:56 GMT 2023","Wed Jul 19 11:43:10 GMT 2023","13178","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testAddImageInFavorite_ImagePage","testAddImageInFavorite_ImagePage",""
"passed","Wed Jul 19 11:42:14 GMT 2023","Wed Jul 19 11:42:21 GMT 2023","7204","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testRelatedSearch_ImagePage","testRelatedSearch_ImagePage",""
"passed","Wed Jul 19 11:42:21 GMT 2023","Wed Jul 19 11:42:35 GMT 2023","13053","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testScrollToNextPage_ImagePage","testScrollToNextPage_ImagePage",""
"skipped","Wed Jul 19 11:44:10 GMT 2023","Wed Jul 19 11:44:10 GMT 2023","0","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testChangeLanguageInFavorite_ImagePage","testChangeLanguageInFavorite_ImagePage",""
"passed","Wed Jul 19 11:42:03 GMT 2023","Wed Jul 19 11:42:08 GMT 2023","5705","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testPrevButtonInSideView_ImagePage","testPrevButtonInSideView_ImagePage",""
"passed","Wed Jul 19 11:42:49 GMT 2023","Wed Jul 19 11:42:56 GMT 2023","7212","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testImageResultsEqualsSearchCriteria","testImageResultsEqualsSearchCriteria",""
"broken","Wed Jul 19 11:43:50 GMT 2023","Wed Jul 19 11:44:09 GMT 2023","18666","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testAddedImageEqualImageInFavorite_ImagePage","testAddedImageEqualImageInFavorite_ImagePage",""
"passed","Wed Jul 19 11:41:31 GMT 2023","Wed Jul 19 11:41:39 GMT 2023","8856","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testFilterSearch_ImagePage","testFilterSearch_ImagePage",""
"skipped","Wed Jul 19 11:44:10 GMT 2023","Wed Jul 19 11:44:10 GMT 2023","0","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testDeletedSeveralImagesFromFavorite_ImagePage","testDeletedSeveralImagesFromFavorite_ImagePage",""
"passed","Wed Jul 19 11:41:40 GMT 2023","Wed Jul 19 11:41:46 GMT 2023","6607","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testImageInResultEqualsImageInSideView_ImagePage","testImageInResultEqualsImageInSideView_ImagePage",""
"passed","Wed Jul 19 11:41:56 GMT 2023","Wed Jul 19 11:42:02 GMT 2023","6570","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testNextButtonInSideView_ImagePage","testNextButtonInSideView_ImagePage",""
