"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 25 13:02:13 GMT 2023","Fri Aug 25 13:02:20 GMT 2023","6853","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterSearchNews","testCharityQueryCounterSearchNews",""
"passed","Fri Aug 25 13:15:31 GMT 2023","Fri Aug 25 13:15:43 GMT 2023","11390","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testDeletedSeveralImagesFromFavorite_ImagePage","testDeletedSeveralImagesFromFavorite_ImagePage",""
"passed","Fri Aug 25 13:02:07 GMT 2023","Fri Aug 25 13:02:13 GMT 2023","5382","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterSearchImage","testCharityQueryCounterSearchImage",""
"passed","Fri Aug 25 13:02:59 GMT 2023","Fri Aug 25 13:03:02 GMT 2023","3249","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Fri Aug 25 13:06:22 GMT 2023","Fri Aug 25 13:06:25 GMT 2023","2804","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testTopMenuLinkAmount","testTopMenuLinkAmount",""
"passed","Fri Aug 25 13:03:31 GMT 2023","Fri Aug 25 13:03:35 GMT 2023","3495","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testFooterMenuLinksNavigateToCorrespondingPages","testFooterMenuLinksNavigateToCorrespondingPages",""
"passed","Fri Aug 25 13:08:30 GMT 2023","Fri Aug 25 13:08:35 GMT 2023","4873","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testLinksOfOfEmailPageNavigateToCorrespondingPages_EmailPage","testLinksOfOfEmailPageNavigateToCorrespondingPages_EmailPage",""
"passed","Fri Aug 25 13:17:01 GMT 2023","Fri Aug 25 13:17:06 GMT 2023","4729","Parallel Test Suite","Search pages test","tests.header.WebTest","tests.header.WebTest","testWebResultsEqualsSearchCriteria","testWebResultsEqualsSearchCriteria",""
"passed","Fri Aug 25 13:09:05 GMT 2023","Fri Aug 25 13:09:08 GMT 2023","3286","Parallel Test Suite","Static pages tests","tests.footer.SetAsStartTest","tests.footer.SetAsStartTest","testLinksColorsSetAsStartPage","testLinksColorsSetAsStartPage",""
"passed","Fri Aug 25 13:04:47 GMT 2023","Fri Aug 25 13:04:52 GMT 2023","4627","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testCursorInSearchFieldAndSearchIconClickeble","testCursorInSearchFieldAndSearchIconClickeble",""
"passed","Fri Aug 25 13:11:50 GMT 2023","Fri Aug 25 13:11:58 GMT 2023","7638","Parallel Test Suite","Search pages test","tests.header.WebTest","tests.header.WebTest","testCancelFilter_WebPage","testCancelFilter_WebPage",""
"passed","Fri Aug 25 13:12:25 GMT 2023","Fri Aug 25 13:12:32 GMT 2023","7796","Parallel Test Suite","Search pages test","tests.header.NewsTest","tests.header.NewsTest","testPreviousButtonInPaging_NewsPage","testPreviousButtonInPaging_NewsPage",""
"passed","Fri Aug 25 13:09:19 GMT 2023","Fri Aug 25 13:09:23 GMT 2023","4474","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testStartLoginAndInstallAndSupportButtonsColorsWhenHover_EmailPage","testStartLoginAndInstallAndSupportButtonsColorsWhenHover_EmailPage",""
"passed","Fri Aug 25 13:07:53 GMT 2023","Fri Aug 25 13:07:57 GMT 2023","4050","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testLinksColorsVpnPage","testLinksColorsVpnPage",""
"passed","Fri Aug 25 13:10:23 GMT 2023","Fri Aug 25 13:10:27 GMT 2023","4148","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testMakeDefaultSearchLinksNavigateToCorrespondingPages","testMakeDefaultSearchLinksNavigateToCorrespondingPages",""
"passed","Fri Aug 25 13:10:26 GMT 2023","Fri Aug 25 13:10:30 GMT 2023","3608","Parallel Test Suite","Static pages tests","tests.footer.PrivacyPolicyTest","tests.footer.PrivacyPolicyTest","testH2TextsPrivacyPolicyPage","testH2TextsPrivacyPolicyPage",""
"passed","Fri Aug 25 13:06:29 GMT 2023","Fri Aug 25 13:06:33 GMT 2023","4064","Parallel Test Suite","Static pages tests","tests.footer.MediaEducationTest","tests.footer.MediaEducationTest","testH2TextsMediaEducationPage","testH2TextsMediaEducationPage",""
"passed","Fri Aug 25 13:09:08 GMT 2023","Fri Aug 25 13:09:13 GMT 2023","4950","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testLinksOfPriceContainersNavigateToCorrespondingPages_EmailPage","testLinksOfPriceContainersNavigateToCorrespondingPages_EmailPage",""
"passed","Fri Aug 25 13:09:48 GMT 2023","Fri Aug 25 13:09:52 GMT 2023","3699","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testLinksColorsMakeDefaultSearchPage","testLinksColorsMakeDefaultSearchPage",""
"passed","Fri Aug 25 13:05:39 GMT 2023","Fri Aug 25 13:05:42 GMT 2023","3530","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testQuestionAndAnswersWasOpened","testQuestionAndAnswersWasOpened",""
"passed","Fri Aug 25 13:02:47 GMT 2023","Fri Aug 25 13:02:50 GMT 2023","3188","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testExternalMenuLinksNavigateToCorrespondingPages","testExternalMenuLinksNavigateToCorrespondingPages",""
"passed","Fri Aug 25 13:17:08 GMT 2023","Fri Aug 25 13:17:16 GMT 2023","7847","Parallel Test Suite","Search pages test","tests.header.VideoTest","tests.header.VideoTest","testScrollToNextPageWhenWatchingVideo_VideoPage","testScrollToNextPageWhenWatchingVideo_VideoPage",""
"passed","Fri Aug 25 13:04:39 GMT 2023","Fri Aug 25 13:04:43 GMT 2023","3939","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAnswersTextsMainPage","testAnswersTextsMainPage",""
"passed","Fri Aug 25 13:05:23 GMT 2023","Fri Aug 25 13:05:27 GMT 2023","3663","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Fri Aug 25 13:16:43 GMT 2023","Fri Aug 25 13:16:48 GMT 2023","5105","Parallel Test Suite","Search pages test","tests.header.WebTest","tests.header.WebTest","testSuggestEqualsSearchCriteria_WebSearch","testSuggestEqualsSearchCriteria_WebSearch",""
"passed","Fri Aug 25 13:07:48 GMT 2023","Fri Aug 25 13:07:53 GMT 2023","4640","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testInstructionLinkNavigateToCorrespondingPage","testInstructionLinkNavigateToCorrespondingPage",""
"passed","Fri Aug 25 13:05:48 GMT 2023","Fri Aug 25 13:05:52 GMT 2023","3869","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Fri Aug 25 13:01:43 GMT 2023","Fri Aug 25 13:01:43 GMT 2023","504","Parallel Test Suite","Static pages tests","tests.SummaryTest","tests.SummaryTest","testOpenVersionTxtSwisscowsPage","testOpenVersionTxtSwisscowsPage",""
"passed","Fri Aug 25 13:11:45 GMT 2023","Fri Aug 25 13:11:50 GMT 2023","4846","Parallel Test Suite","Search pages test","tests.header.WebTest","tests.header.WebTest","test202NoResultsFoundPageError_WebPage","test202NoResultsFoundPageError_WebPage",""
"passed","Fri Aug 25 13:04:52 GMT 2023","Fri Aug 25 13:04:55 GMT 2023","2637","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testH1textIsCorrect_MainPage","testH1textIsCorrect_MainPage",""
"passed","Fri Aug 25 13:14:57 GMT 2023","Fri Aug 25 13:15:04 GMT 2023","6527","Parallel Test Suite","Search pages test","tests.header.WebTest","tests.header.WebTest","testNextButtonInPaging_WebPage","testNextButtonInPaging_WebPage",""
"passed","Fri Aug 25 13:04:04 GMT 2023","Fri Aug 25 13:04:08 GMT 2023","3129","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testOurProductsText","testOurProductsText",""
"passed","Fri Aug 25 13:04:28 GMT 2023","Fri Aug 25 13:04:32 GMT 2023","3884","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"passed","Fri Aug 25 13:12:16 GMT 2023","Fri Aug 25 13:12:24 GMT 2023","8001","Parallel Test Suite","Search pages test","tests.header.NewsTest","tests.header.NewsTest","testOpenNewsPost_NewsPage","testOpenNewsPost_NewsPage",""
"passed","Fri Aug 25 13:02:52 GMT 2023","Fri Aug 25 13:02:55 GMT 2023","3204","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
