"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 25 13:00:11 GMT 2023","Fri Aug 25 13:00:35 GMT 2023","24108","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testExternalFooterSearchLinksNavigateToCorrespondingPages","testExternalFooterSearchLinksNavigateToCorrespondingPages",""
"passed","Fri Aug 25 12:59:20 GMT 2023","Fri Aug 25 12:59:24 GMT 2023","3723","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testAboutSwisscowsTexts","testAboutSwisscowsTexts",""
"passed","Fri Aug 25 12:59:17 GMT 2023","Fri Aug 25 12:59:21 GMT 2023","4525","Parallel Test Suite","Static pages tests","tests.footer.WhoWeAreTest","tests.footer.WhoWeAreTest","testH1text","testH1text",""
"broken","Fri Aug 25 12:59:35 GMT 2023","Fri Aug 25 12:59:59 GMT 2023","24143","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterSearchAndGoBack_MainPage","testCharityQueryCounterSearchAndGoBack_MainPage",""
"passed","Fri Aug 25 12:59:28 GMT 2023","Fri Aug 25 12:59:35 GMT 2023","6549","Parallel Test Suite","Static pages tests","tests.footer.WhoWeAreTest","tests.footer.WhoWeAreTest","testWhoWeAreLinksNavigateToCorrespondingPages","testWhoWeAreLinksNavigateToCorrespondingPages",""
"passed","Fri Aug 25 12:59:33 GMT 2023","Fri Aug 25 12:59:38 GMT 2023","4371","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testClickableAndVisibleInstallGoogleBlock","testClickableAndVisibleInstallGoogleBlock",""
"passed","Fri Aug 25 13:00:42 GMT 2023","Fri Aug 25 13:00:47 GMT 2023","5493","Parallel Test Suite","Static pages tests","tests.footer.CharityProjectTest","tests.footer.CharityProjectTest","testCharityProjectSecondSlider","testCharityProjectSecondSlider",""
"passed","Fri Aug 25 12:59:24 GMT 2023","Fri Aug 25 12:59:30 GMT 2023","5505","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testAppStoreIconNavigatesToAppStoreWeb","testAppStoreIconNavigatesToAppStoreWeb",""
"passed","Fri Aug 25 12:59:22 GMT 2023","Fri Aug 25 12:59:27 GMT 2023","4916","Parallel Test Suite","Static pages tests","tests.footer.WhoWeAreTest","tests.footer.WhoWeAreTest","testLinksColorsWhoWeArePage","testLinksColorsWhoWeArePage",""
"passed","Fri Aug 25 13:00:27 GMT 2023","Fri Aug 25 13:00:33 GMT 2023","6460","Parallel Test Suite","Static pages tests","tests.footer.CharityProjectTest","tests.footer.CharityProjectTest","testCharityProjectLinksNavigateToCorrespondingPages","testCharityProjectLinksNavigateToCorrespondingPages",""
"passed","Fri Aug 25 12:59:31 GMT 2023","Fri Aug 25 12:59:34 GMT 2023","3329","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterAtTheBeginning_MainPage","testCharityQueryCounterAtTheBeginning_MainPage",""
"skipped","Fri Aug 25 13:00:03 GMT 2023","Fri Aug 25 13:00:27 GMT 2023","23471","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testCursorInSearchFieldAndSearchIconClickeble","testCursorInSearchFieldAndSearchIconClickeble",""
"passed","Fri Aug 25 12:59:41 GMT 2023","Fri Aug 25 12:59:46 GMT 2023","4585","Parallel Test Suite","Static pages tests","tests.footer.MediaEducationTest","tests.footer.MediaEducationTest","testH2TextsMediaEducationPage","testH2TextsMediaEducationPage",""
"passed","Fri Aug 25 12:59:30 GMT 2023","Fri Aug 25 12:59:34 GMT 2023","3380","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testBlockImprintDonationDataPrivacyTexts","testBlockImprintDonationDataPrivacyTexts",""
"broken","Fri Aug 25 12:59:42 GMT 2023","Fri Aug 25 13:00:10 GMT 2023","27903","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testCopyrightOnFooterSearchPages","testCopyrightOnFooterSearchPages",""
"passed","Fri Aug 25 13:00:14 GMT 2023","Fri Aug 25 13:00:21 GMT 2023","7010","Parallel Test Suite","Static pages tests","tests.footer.MediaEducationTest","tests.footer.MediaEducationTest","testPdfLinkMediaEducation","testPdfLinkMediaEducation",""
"passed","Fri Aug 25 12:59:11 GMT 2023","Fri Aug 25 12:59:14 GMT 2023","3130","Parallel Test Suite","Static pages tests","tests.SummaryTest","tests.SummaryTest","testOpenVersionTxtAccountPage","testOpenVersionTxtAccountPage",""
"passed","Fri Aug 25 13:00:00 GMT 2023","Fri Aug 25 13:00:05 GMT 2023","5098","Parallel Test Suite","Static pages tests","tests.footer.MediaEducationTest","tests.footer.MediaEducationTest","testOpenFlyerButtonColorWhenHover_MediaEducationPage","testOpenFlyerButtonColorWhenHover_MediaEducationPage",""
"passed","Fri Aug 25 12:59:11 GMT 2023","Fri Aug 25 12:59:19 GMT 2023","7655","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","tesThemeChanged","tesThemeChanged",""
"passed","Fri Aug 25 12:59:28 GMT 2023","Fri Aug 25 12:59:33 GMT 2023","4400","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAnswersTextsMainPage","testAnswersTextsMainPage",""
"passed","Fri Aug 25 12:59:34 GMT 2023","Fri Aug 25 12:59:38 GMT 2023","3538","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testBlockOurServicesTexts","testBlockOurServicesTexts",""
"passed","Fri Aug 25 13:00:06 GMT 2023","Fri Aug 25 13:00:13 GMT 2023","7586","Parallel Test Suite","Static pages tests","tests.footer.MediaEducationTest","tests.footer.MediaEducationTest","testPdfButtonOpenFlyerMediaEducation","testPdfButtonOpenFlyerMediaEducation",""
"passed","Fri Aug 25 12:59:15 GMT 2023","Fri Aug 25 12:59:16 GMT 2023","838","Parallel Test Suite","Static pages tests","tests.SummaryTest","tests.SummaryTest","testOpenVersionTxtSwisscowsPage","testOpenVersionTxtSwisscowsPage",""
"passed","Fri Aug 25 12:59:39 GMT 2023","Fri Aug 25 12:59:42 GMT 2023","3383","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testCopyrightOnFooterMenu","testCopyrightOnFooterMenu",""
"passed","Fri Aug 25 12:59:35 GMT 2023","Fri Aug 25 12:59:41 GMT 2023","5734","Parallel Test Suite","Static pages tests","tests.footer.WhoWeAreTest","tests.footer.WhoWeAreTest","testWhoWeAreLinksNavigateToCorrespondingPages","testWhoWeAreLinksNavigateToCorrespondingPages",""
"passed","Fri Aug 25 12:59:11 GMT 2023","Fri Aug 25 12:59:19 GMT 2023","7793","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testFooterMenuLinksAmount","testFooterMenuLinksAmount",""
