"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 12 15:00:19 GMT 2023","Wed Jul 12 15:00:24 GMT 2023","4537","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testExternalFooterSearchLinksNavigateToCorrespondingPages","testExternalFooterSearchLinksNavigateToCorrespondingPages",""
"passed","Wed Jul 12 14:52:49 GMT 2023","Wed Jul 12 14:52:59 GMT 2023","10195","Parallel Test Suite","Static pages tests","tests.SubscriptionsTest","tests.SubscriptionsTest","testUpgradeSubscription","testUpgradeSubscription",""
"passed","Wed Jul 12 14:53:59 GMT 2023","Wed Jul 12 14:54:02 GMT 2023","3124","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testPopupGoogleInstallIsDysplaed","testPopupGoogleInstallIsDysplaed",""
"passed","Wed Jul 12 15:00:15 GMT 2023","Wed Jul 12 15:00:19 GMT 2023","4542","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testCopyrightOnFooterSearchPages","testCopyrightOnFooterSearchPages",""
"passed","Wed Jul 12 15:02:27 GMT 2023","Wed Jul 12 15:02:32 GMT 2023","4975","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testTeleGardIconNavigatesToTeleGardWeb","testTeleGardIconNavigatesToTeleGardWeb",""
"passed","Wed Jul 12 14:54:59 GMT 2023","Wed Jul 12 14:55:06 GMT 2023","6839","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterSearchAndGoBack_MainPage","testCharityQueryCounterSearchAndGoBack_MainPage",""
"passed","Wed Jul 12 14:52:32 GMT 2023","Wed Jul 12 14:52:49 GMT 2023","16752","Parallel Test Suite","Static pages tests","tests.SubscriptionsTest","tests.SubscriptionsTest","testBuySubscriptionPlatinum","testBuySubscriptionPlatinum",""
"passed","Wed Jul 12 14:58:31 GMT 2023","Wed Jul 12 14:58:35 GMT 2023","4022","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Wed Jul 12 14:57:08 GMT 2023","Wed Jul 12 14:57:12 GMT 2023","3954","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"passed","Wed Jul 12 14:57:13 GMT 2023","Wed Jul 12 14:57:17 GMT 2023","3945","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"passed","Wed Jul 12 14:54:41 GMT 2023","Wed Jul 12 14:54:43 GMT 2023","2828","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testTextsFontSizes_MainPage","testTextsFontSizes_MainPage",""
"passed","Wed Jul 12 15:01:39 GMT 2023","Wed Jul 12 15:01:43 GMT 2023","3542","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testFooterMenuLinksNavigateToCorrespondingPages","testFooterMenuLinksNavigateToCorrespondingPages",""
"passed","Wed Jul 12 14:58:01 GMT 2023","Wed Jul 12 14:58:09 GMT 2023","8209","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLoginUserAndAvatarIconIsDysplaed","testLoginUserAndAvatarIconIsDysplaed",""
"passed","Wed Jul 12 15:02:13 GMT 2023","Wed Jul 12 15:02:16 GMT 2023","3303","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testOurProductsText","testOurProductsText",""
"passed","Wed Jul 12 14:54:15 GMT 2023","Wed Jul 12 14:54:18 GMT 2023","2873","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testQuestionsTextsMainPage","testQuestionsTextsMainPage",""
