"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 01 13:04:57 GMT 2023","Fri Sep 01 13:05:04 GMT 2023","6809","Parallel Test Suite","Search pages test","tests.header.WebTest","tests.header.WebTest","testNextButtonInPaging_WebPage","testNextButtonInPaging_WebPage",""
"passed","Fri Sep 01 13:03:19 GMT 2023","Fri Sep 01 13:03:25 GMT 2023","6007","Parallel Test Suite","Search pages test","tests.header.VideoTest","tests.header.VideoTest","testCancelFilterSearch_VideoPage","testCancelFilterSearch_VideoPage",""
"passed","Fri Sep 01 13:06:26 GMT 2023","Fri Sep 01 13:06:33 GMT 2023","7870","Parallel Test Suite","Search pages test","tests.header.WebTest","tests.header.WebTest","testOpenNewsInTheNewsWidget_WebPage","testOpenNewsInTheNewsWidget_WebPage",""
"passed","Fri Sep 01 13:04:44 GMT 2023","Fri Sep 01 13:04:58 GMT 2023","13801","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testAddSeveralImagesToFavorite_ImagePage","testAddSeveralImagesToFavorite_ImagePage",""
"passed","Fri Sep 01 12:59:11 GMT 2023","Fri Sep 01 12:59:15 GMT 2023","4070","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Fri Sep 01 13:01:11 GMT 2023","Fri Sep 01 13:01:15 GMT 2023","4449","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testMakeDefaultSearchLinksNavigateToCorrespondingPages","testMakeDefaultSearchLinksNavigateToCorrespondingPages",""
"passed","Fri Sep 01 12:55:35 GMT 2023","Fri Sep 01 12:55:40 GMT 2023","5302","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testPopupGoogleRedirectToInstall","testPopupGoogleRedirectToInstall",""
"passed","Fri Sep 01 12:54:58 GMT 2023","Fri Sep 01 12:55:05 GMT 2023","6543","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testHomePageBannerClickableAndRedirectToCorrespondingPage","testHomePageBannerClickableAndRedirectToCorrespondingPage",""
"passed","Fri Sep 01 12:59:08 GMT 2023","Fri Sep 01 12:59:13 GMT 2023","4911","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testEmailLogoNavigatesToBaseURL","testEmailLogoNavigatesToBaseURL",""
"passed","Fri Sep 01 12:57:07 GMT 2023","Fri Sep 01 12:57:15 GMT 2023","7837","Parallel Test Suite","Static pages tests","tests.footer.MediaEducationTest","tests.footer.MediaEducationTest","testPdfButtonOpenFlyerMediaEducation","testPdfButtonOpenFlyerMediaEducation",""
