"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 25 12:52:14 GMT 2023","Fri Aug 25 12:52:37 GMT 2023","22902","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterSearchVideo","testCharityQueryCounterSearchVideo",""
"passed","Fri Aug 25 12:52:50 GMT 2023","Fri Aug 25 12:52:54 GMT 2023","3746","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Fri Aug 25 12:53:14 GMT 2023","Fri Aug 25 12:53:18 GMT 2023","3647","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testHoverServicesBlockButtons","testHoverServicesBlockButtons",""
"broken","Fri Aug 25 12:51:56 GMT 2023","Fri Aug 25 12:52:19 GMT 2023","23177","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testCursorInSearchFieldAndSearchIconClickeble","testCursorInSearchFieldAndSearchIconClickeble",""
"passed","Fri Aug 25 12:52:20 GMT 2023","Fri Aug 25 12:52:23 GMT 2023","2846","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testH1textIsCorrect_MainPage","testH1textIsCorrect_MainPage",""
"broken","Fri Aug 25 12:51:25 GMT 2023","Fri Aug 25 12:51:48 GMT 2023","22826","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterSearchImage","testCharityQueryCounterSearchImage",""
"passed","Fri Aug 25 12:53:14 GMT 2023","Fri Aug 25 12:53:18 GMT 2023","3952","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Fri Aug 25 12:52:37 GMT 2023","Fri Aug 25 12:52:42 GMT 2023","4347","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCompanyLogoNavigatesToBaseURL","testCompanyLogoNavigatesToBaseURL",""
"passed","Fri Aug 25 12:50:53 GMT 2023","Fri Aug 25 12:50:57 GMT 2023","4172","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAmountLinksInTheFooter","testAmountLinksInTheFooter",""
"passed","Fri Aug 25 12:50:53 GMT 2023","Fri Aug 25 12:50:58 GMT 2023","5871","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testAppStoreIconNavigatesToAppStoreWeb","testAppStoreIconNavigatesToAppStoreWeb",""
"passed","Fri Aug 25 12:50:58 GMT 2023","Fri Aug 25 12:51:00 GMT 2023","2641","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterAtTheBeginning_MainPage","testCharityQueryCounterAtTheBeginning_MainPage",""
