"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 18 10:02:57 GMT 2023","Tue Jul 18 10:03:01 GMT 2023","3030","Parallel Test Suite","Static pages tests","tests.SummaryTest","tests.SummaryTest","testOpenVersionTxtAccountPage","testOpenVersionTxtAccountPage",""
"broken","Tue Jul 18 10:03:21 GMT 2023","Tue Jul 18 10:03:44 GMT 2023","23657","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterSearchAndGoBack_MainPage","testCharityQueryCounterSearchAndGoBack_MainPage",""
"passed","Tue Jul 18 10:03:25 GMT 2023","Tue Jul 18 10:03:29 GMT 2023","3226","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testCopyrightOnFooterMenu","testCopyrightOnFooterMenu",""
"broken","Tue Jul 18 10:04:09 GMT 2023","Tue Jul 18 10:04:33 GMT 2023","23991","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterSearchNews","testCharityQueryCounterSearchNews",""
"passed","Tue Jul 18 10:02:57 GMT 2023","Tue Jul 18 10:03:05 GMT 2023","7173","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","tesThemeChanged","tesThemeChanged",""
"passed","Tue Jul 18 10:03:16 GMT 2023","Tue Jul 18 10:03:20 GMT 2023","3217","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterAtTheBeginning_MainPage","testCharityQueryCounterAtTheBeginning_MainPage",""
"passed","Tue Jul 18 10:03:02 GMT 2023","Tue Jul 18 10:03:06 GMT 2023","3992","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAdaptiveHomePageHasLogo","testAdaptiveHomePageHasLogo",""
"passed","Tue Jul 18 10:03:22 GMT 2023","Tue Jul 18 10:03:26 GMT 2023","4432","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testClickableAndVisibleInstallGoogleBlock","testClickableAndVisibleInstallGoogleBlock",""
"broken","Tue Jul 18 10:04:15 GMT 2023","Tue Jul 18 10:04:38 GMT 2023","23392","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testCursorInSearchFieldAndSearchIconClickeble","testCursorInSearchFieldAndSearchIconClickeble",""
"passed","Tue Jul 18 10:03:01 GMT 2023","Tue Jul 18 10:03:02 GMT 2023","780","Parallel Test Suite","Static pages tests","tests.SummaryTest","tests.SummaryTest","testOpenVersionTxtSwisscowsPage","testOpenVersionTxtSwisscowsPage",""
"passed","Tue Jul 18 10:02:57 GMT 2023","Tue Jul 18 10:03:05 GMT 2023","7308","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testFooterMenuLinksAmount","testFooterMenuLinksAmount",""
"passed","Tue Jul 18 10:03:10 GMT 2023","Tue Jul 18 10:03:16 GMT 2023","6668","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testAppStoreIconNavigatesToAppStoreWeb","testAppStoreIconNavigatesToAppStoreWeb",""
"passed","Tue Jul 18 10:03:16 GMT 2023","Tue Jul 18 10:03:21 GMT 2023","4978","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAnswersTextsMainPage","testAnswersTextsMainPage",""
"broken","Tue Jul 18 10:03:45 GMT 2023","Tue Jul 18 10:04:08 GMT 2023","23508","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterSearchImage","testCharityQueryCounterSearchImage",""
"passed","Tue Jul 18 10:03:07 GMT 2023","Tue Jul 18 10:03:11 GMT 2023","3666","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAllImagesAndTextsIsDisplayedWhySwisscowsBlock_MainPage","testAllImagesAndTextsIsDisplayedWhySwisscowsBlock_MainPage",""
"passed","Tue Jul 18 10:03:21 GMT 2023","Tue Jul 18 10:03:25 GMT 2023","3526","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testBlockOurServicesTexts","testBlockOurServicesTexts",""
"passed","Tue Jul 18 10:03:06 GMT 2023","Tue Jul 18 10:03:09 GMT 2023","3237","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testAboutSwisscowsTexts","testAboutSwisscowsTexts",""
"passed","Tue Jul 18 10:03:17 GMT 2023","Tue Jul 18 10:03:21 GMT 2023","4080","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testBlockImprintDonationDataPrivacyTexts","testBlockImprintDonationDataPrivacyTexts",""
"passed","Tue Jul 18 10:03:11 GMT 2023","Tue Jul 18 10:03:16 GMT 2023","4604","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAmountLinksInTheFooter","testAmountLinksInTheFooter",""
"passed","Tue Jul 18 10:04:39 GMT 2023","Tue Jul 18 10:04:42 GMT 2023","3228","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testH1textIsCorrect_MainPage","testH1textIsCorrect_MainPage",""
"passed","Tue Jul 18 10:03:06 GMT 2023","Tue Jul 18 10:03:10 GMT 2023","4371","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","tesThemeOfBodyChanged","tesThemeOfBodyChanged",""
"broken","Tue Jul 18 10:04:17 GMT 2023","Tue Jul 18 10:04:40 GMT 2023","23368","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testCopyrightOnFooterSearchPages","testCopyrightOnFooterSearchPages",""
"passed","Tue Jul 18 10:03:11 GMT 2023","Tue Jul 18 10:03:16 GMT 2023","5265","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterAfterReloadPage_MainPage","testCharityQueryCounterAfterReloadPage_MainPage",""
