"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 30 11:10:09 GMT 2023","Sun Jul 30 11:10:15 GMT 2023","6756","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testCancelFilter_WebPage","testCancelFilter_WebPage",""
"passed","Sun Jul 30 11:06:04 GMT 2023","Sun Jul 30 11:06:10 GMT 2023","5393","Parallel Test Suite","Static pages tests","tests.footer.CharityProjectTest","tests.footer.CharityProjectTest","testCharityProjectSecondSlider","testCharityProjectSecondSlider",""
"passed","Sun Jul 30 11:04:03 GMT 2023","Sun Jul 30 11:04:08 GMT 2023","5125","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testExternalMenuLinksNavigateToCorrespondingPages","testExternalMenuLinksNavigateToCorrespondingPages",""
"passed","Sun Jul 30 11:04:35 GMT 2023","Sun Jul 30 11:04:39 GMT 2023","4296","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Sun Jul 30 11:09:08 GMT 2023","Sun Jul 30 11:09:12 GMT 2023","3624","Parallel Test Suite","Static pages tests","tests.footer.ImprintTest","tests.footer.ImprintTest","testTextsFontSizesImprintPage","testTextsFontSizesImprintPage",""
"passed","Sun Jul 30 11:04:00 GMT 2023","Sun Jul 30 11:04:03 GMT 2023","3627","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Sun Jul 30 11:07:39 GMT 2023","Sun Jul 30 11:07:44 GMT 2023","5079","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testVpnLinksNavigateToCorrespondingPages","testVpnLinksNavigateToCorrespondingPages",""
"passed","Sun Jul 30 11:08:15 GMT 2023","Sun Jul 30 11:08:20 GMT 2023","4400","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testLinksOfPriceContainersNavigateToCorrespondingPages_EmailPage","testLinksOfPriceContainersNavigateToCorrespondingPages_EmailPage",""
"passed","Sun Jul 30 11:10:22 GMT 2023","Sun Jul 30 11:10:28 GMT 2023","5624","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testClickMoreImageButtonInImageWidget_WebPage","testClickMoreImageButtonInImageWidget_WebPage",""
"passed","Sun Jul 30 11:03:11 GMT 2023","Sun Jul 30 11:03:13 GMT 2023","2008","Parallel Test Suite","Static pages tests","tests.SummaryTest","tests.SummaryTest","testOpenVersionTxtAccountPage","testOpenVersionTxtAccountPage",""
"passed","Sun Jul 30 11:04:28 GMT 2023","Sun Jul 30 11:04:31 GMT 2023","3009","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Sun Jul 30 11:06:44 GMT 2023","Sun Jul 30 11:06:48 GMT 2023","4389","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testNavigationAccountPageWhenClickingSingInFromHamburgerMenu","testNavigationAccountPageWhenClickingSingInFromHamburgerMenu",""
"passed","Sun Jul 30 11:07:10 GMT 2023","Sun Jul 30 11:07:14 GMT 2023","3534","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Sun Jul 30 11:10:38 GMT 2023","Sun Jul 30 11:10:45 GMT 2023","7170","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testNextButtonInSideView_ImagePage","testNextButtonInSideView_ImagePage",""
"passed","Sun Jul 30 11:04:52 GMT 2023","Sun Jul 30 11:04:55 GMT 2023","3424","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testFooterMenuLinksNavigateToCorrespondingPages","testFooterMenuLinksNavigateToCorrespondingPages",""
"passed","Sun Jul 30 11:08:57 GMT 2023","Sun Jul 30 11:09:01 GMT 2023","3864","Parallel Test Suite","Static pages tests","tests.footer.DonationTest","tests.footer.DonationTest","testH1TextsDonationPage","testH1TextsDonationPage",""
"passed","Sun Jul 30 11:10:16 GMT 2023","Sun Jul 30 11:10:22 GMT 2023","6049","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testChangeLanguage_WebPage","testChangeLanguage_WebPage",""
"passed","Sun Jul 30 11:04:24 GMT 2023","Sun Jul 30 11:04:27 GMT 2023","3324","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEachHamburgerMenuLinksNavigatesToCorrespondingPage","testEachHamburgerMenuLinksNavigatesToCorrespondingPage",""
"passed","Sun Jul 30 11:12:54 GMT 2023","Sun Jul 30 11:13:04 GMT 2023","9560","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testOpenTrackersInPreview_WebPage","testOpenTrackersInPreview_WebPage",""
"passed","Sun Jul 30 11:05:07 GMT 2023","Sun Jul 30 11:05:12 GMT 2023","4653","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testFooterSearchMenuLinksAmount","testFooterSearchMenuLinksAmount",""
"passed","Sun Jul 30 11:06:30 GMT 2023","Sun Jul 30 11:06:36 GMT 2023","6382","Parallel Test Suite","Static pages tests","tests.footer.ContactUsTest","tests.footer.ContactUsTest","testFormContactUs","testFormContactUs",""
