"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 18 09:11:37 GMT 2023","Tue Jul 18 09:11:42 GMT 2023","4363","Parallel Test Suite","Static pages tests","tests.footer.ContactUsTest","tests.footer.ContactUsTest","testPrivacyPolicyLinkNavigateToCorrespondingPages","testPrivacyPolicyLinkNavigateToCorrespondingPages",""
"passed","Tue Jul 18 09:10:22 GMT 2023","Tue Jul 18 09:10:25 GMT 2023","3085","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testTextsFontSizes_MainPage","testTextsFontSizes_MainPage",""
"passed","Tue Jul 18 09:12:54 GMT 2023","Tue Jul 18 09:12:58 GMT 2023","4726","Parallel Test Suite","Static pages tests","tests.header.VpnPageTest","tests.header.VpnPageTest","testVpnLogoNavigatesToBaseURL","testVpnLogoNavigatesToBaseURL",""
"passed","Tue Jul 18 09:14:55 GMT 2023","Tue Jul 18 09:15:00 GMT 2023","5011","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testMakeDefaultSearchLinksNavigateToCorrespondingPages","testMakeDefaultSearchLinksNavigateToCorrespondingPages",""
"passed","Tue Jul 18 09:06:20 GMT 2023","Tue Jul 18 09:06:27 GMT 2023","6651","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testCharityQueryCounterSearchAndGoBack_MainPage","testCharityQueryCounterSearchAndGoBack_MainPage",""
"passed","Tue Jul 18 09:16:50 GMT 2023","Tue Jul 18 09:17:01 GMT 2023","10844","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testCloseWebPreview_WebPage","testCloseWebPreview_WebPage",""
"passed","Tue Jul 18 09:19:02 GMT 2023","Tue Jul 18 09:19:10 GMT 2023","7602","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testPreviousButtonInPaging_WebPage","testPreviousButtonInPaging_WebPage",""
"passed","Tue Jul 18 09:09:38 GMT 2023","Tue Jul 18 09:09:42 GMT 2023","3710","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testRegionNavigateToCorrespondingPages","testRegionNavigateToCorrespondingPages",""
"passed","Tue Jul 18 09:15:53 GMT 2023","Tue Jul 18 09:16:01 GMT 2023","7993","Parallel Test Suite","Search pages test","tests.header.NewsTest","tests.header.NewsTest","testAnyNumberInPaging_NewsPage","testAnyNumberInPaging_NewsPage",""
"passed","Tue Jul 18 09:17:07 GMT 2023","Tue Jul 18 09:17:09 GMT 2023","1971","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testError500UnknownError","testError500UnknownError",""
"passed","Tue Jul 18 09:07:32 GMT 2023","Tue Jul 18 09:07:42 GMT 2023","10195","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testEmailIconNavigatesToLoginPageIfLoggedIn","testEmailIconNavigatesToLoginPageIfLoggedIn",""
"passed","Tue Jul 18 09:08:52 GMT 2023","Tue Jul 18 09:08:55 GMT 2023","3606","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testAmountLinksInTheFooter","testAmountLinksInTheFooter",""
"passed","Tue Jul 18 09:17:09 GMT 2023","Tue Jul 18 09:17:15 GMT 2023","5792","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testHoverPreviewButtons_WebPage","testHoverPreviewButtons_WebPage",""
"passed","Tue Jul 18 09:10:37 GMT 2023","Tue Jul 18 09:10:41 GMT 2023","4356","Parallel Test Suite","Static pages tests","tests.footer.WhoWeAreTest","tests.footer.WhoWeAreTest","testWhoWeAreLinksNavigateToCorrespondingPages","testWhoWeAreLinksNavigateToCorrespondingPages",""
"passed","Tue Jul 18 09:13:01 GMT 2023","Tue Jul 18 09:13:06 GMT 2023","5104","Parallel Test Suite","Static pages tests","tests.header.EmailTest","tests.header.EmailTest","testLinksOfPriceContainersNavigateToCorrespondingPages_EmailPage","testLinksOfPriceContainersNavigateToCorrespondingPages_EmailPage",""
"passed","Tue Jul 18 09:07:55 GMT 2023","Tue Jul 18 09:07:58 GMT 2023","3002","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testFooterMenuLinksNavigateToCorrespondingPages","testFooterMenuLinksNavigateToCorrespondingPages",""
"passed","Tue Jul 18 09:17:49 GMT 2023","Tue Jul 18 09:17:56 GMT 2023","7401","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testOpenAdvertising_WebPage","testOpenAdvertising_WebPage",""
"passed","Tue Jul 18 09:06:15 GMT 2023","Tue Jul 18 09:06:18 GMT 2023","2955","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testBlockImprintDonationDataPrivacyTexts","testBlockImprintDonationDataPrivacyTexts",""
"passed","Tue Jul 18 09:09:25 GMT 2023","Tue Jul 18 09:09:29 GMT 2023","3723","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testNavigationAccountPageWhenClickingSingInFromHamburgerMenu","testNavigationAccountPageWhenClickingSingInFromHamburgerMenu",""
"passed","Tue Jul 18 09:14:03 GMT 2023","Tue Jul 18 09:14:09 GMT 2023","6101","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testLocalizationGoToCorrespondingLanguage","testLocalizationGoToCorrespondingLanguage",""
"passed","Tue Jul 18 09:08:32 GMT 2023","Tue Jul 18 09:08:36 GMT 2023","3367","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"passed","Tue Jul 18 09:10:44 GMT 2023","Tue Jul 18 09:10:50 GMT 2023","5745","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testVpnIconNavigatesToVpnPage_SearchPage","testVpnIconNavigatesToVpnPage_SearchPage",""
"passed","Tue Jul 18 09:12:00 GMT 2023","Tue Jul 18 09:12:05 GMT 2023","4980","Parallel Test Suite","Static pages tests","tests.header.VpnInstructionsTest","tests.header.VpnInstructionsTest","testTextsFontSizesVpnInstructionsPage","testTextsFontSizesVpnInstructionsPage",""
