"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 25 08:39:44 GMT 2023","Fri Aug 25 08:39:48 GMT 2023","3636","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testLocalizationNavigateToCorrespondingPages","testLocalizationNavigateToCorrespondingPages",""
"passed","Fri Aug 25 08:46:09 GMT 2023","Fri Aug 25 08:46:22 GMT 2023","12819","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testAddSeveralImagesToFavorite_ImagePage","testAddSeveralImagesToFavorite_ImagePage",""
"passed","Fri Aug 25 08:42:04 GMT 2023","Fri Aug 25 08:42:07 GMT 2023","3182","Parallel Test Suite","Static pages tests","tests.footer.MakeDefaultSearchTest","tests.footer.MakeDefaultSearchTest","testH2FontSizesMakeDefaultSearchPage","testH2FontSizesMakeDefaultSearchPage",""
"broken","Fri Aug 25 08:43:48 GMT 2023","Fri Aug 25 08:43:55 GMT 2023","6963","Parallel Test Suite","Search pages test","tests.header.ImageTest","tests.header.ImageTest","testCloseButtonInSideView_ImagePage","testCloseButtonInSideView_ImagePage",""
"passed","Fri Aug 25 08:39:34 GMT 2023","Fri Aug 25 08:39:38 GMT 2023","4278","Parallel Test Suite","Static pages tests","tests.footer.CharityProjectTest","tests.footer.CharityProjectTest","testCharityProjectFirstSlider","testCharityProjectFirstSlider",""
"passed","Fri Aug 25 08:44:01 GMT 2023","Fri Aug 25 08:44:06 GMT 2023","5771","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testChangeLanguage_WebPage","testChangeLanguage_WebPage",""
"passed","Fri Aug 25 08:38:04 GMT 2023","Fri Aug 25 08:38:08 GMT 2023","4127","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testQuestionAndAnswersOpenAndClose","testQuestionAndAnswersOpenAndClose",""
"passed","Fri Aug 25 08:37:56 GMT 2023","Fri Aug 25 08:37:59 GMT 2023","3183","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testPopupGoogleInstallIsDysplaed","testPopupGoogleInstallIsDysplaed",""
"passed","Fri Aug 25 08:41:39 GMT 2023","Fri Aug 25 08:41:42 GMT 2023","2376","Parallel Test Suite","Static pages tests","tests.header.TopMenuTest","tests.header.TopMenuTest","testTopMenuLinkAmount","testTopMenuLinkAmount",""
"passed","Fri Aug 25 08:42:47 GMT 2023","Fri Aug 25 08:42:50 GMT 2023","3131","Parallel Test Suite","Static pages tests","tests.footer.ImprintTest","tests.footer.ImprintTest","testImageSwisscowsIsDysplaed","testImageSwisscowsIsDysplaed",""
"passed","Fri Aug 25 08:38:45 GMT 2023","Fri Aug 25 08:38:49 GMT 2023","3694","Parallel Test Suite","Static pages tests","tests.footer.WhoWeAreTest","tests.footer.WhoWeAreTest","testLinksColorsWhoWeArePage","testLinksColorsWhoWeArePage",""
"passed","Fri Aug 25 08:38:49 GMT 2023","Fri Aug 25 08:38:52 GMT 2023","3119","Parallel Test Suite","Static pages tests","tests.footer.FooterMenuTest","tests.footer.FooterMenuTest","testFooterMenuLinksNavigateToCorrespondingPages","testFooterMenuLinksNavigateToCorrespondingPages",""
"passed","Fri Aug 25 08:47:27 GMT 2023","Fri Aug 25 08:47:36 GMT 2023","8718","Parallel Test Suite","Search pages test","tests.header.WebPageTest","tests.header.WebPageTest","testOpenWebPreview_WebPage","testOpenWebPreview_WebPage",""
"passed","Fri Aug 25 08:43:48 GMT 2023","Fri Aug 25 08:43:56 GMT 2023","8662","Parallel Test Suite","Search pages test","tests.header.NewsTest","tests.header.NewsTest","testAnyNumberInPaging_NewsPage","testAnyNumberInPaging_NewsPage",""
"passed","Fri Aug 25 08:40:13 GMT 2023","Fri Aug 25 08:40:18 GMT 2023","4363","Parallel Test Suite","Static pages tests","tests.footer.OurDatacenterTest","tests.footer.OurDatacenterTest","testOurDatacenterLinksNavigateToCorrespondingPages","testOurDatacenterLinksNavigateToCorrespondingPages",""
"passed","Fri Aug 25 08:40:24 GMT 2023","Fri Aug 25 08:40:28 GMT 2023","3724","Parallel Test Suite","Static pages tests","tests.footer.ContactUsTest","tests.footer.ContactUsTest","testPrivacyPolicyLinkNavigateToCorrespondingPages","testPrivacyPolicyLinkNavigateToCorrespondingPages",""
"passed","Fri Aug 25 08:37:15 GMT 2023","Fri Aug 25 08:37:18 GMT 2023","3069","Parallel Test Suite","Static pages tests","tests.MainTest","tests.MainTest","testClickableAndVisibleInstallGoogleBlock","testClickableAndVisibleInstallGoogleBlock",""
